step,q1,q2,cv,q3,ch,mae,mu_x,mu_y,sigma_x,sigma_y,xopt_runtime,xopt_error,run,best_mae,q1_misalign_x,q1_misalign_y,q2_misalign_x,q2_misalign_y,q3_misalign_x,q3_misalign_y
10,-0.000483340569777255,14.309310787715946,-0.0034022316928764176,-0.0013293411274250887,-0.00408082241480699,0.001204443397000432,-0.0016248278552666306,-0.0026401758659631014,0.00022484268993139267,0.0003279270604252815,0.014915399995516054,0.0,0.0,0.00015683044330216944,0.0001090026496017555,-8.0018161450847e-05,-0.00012701958715882343,0.00015181805465137486,0.0005000000237487257,0.0005000000237487257
11,-1.3145960037778797e-05,0.19567069310959403,0.0009276676898553617,-4.047693208089648e-05,-0.0009290501155227826,0.0004057624319102615,-0.0004141452955082059,0.0009114813874475658,0.00019413107656873763,0.0001032919462886639,0.020602800010237843,0.0,0.0,0.00015683044330216944,0.0001090026496017555,-8.0018161450847e-05,-0.00012701958715882343,0.00015181805465137486,0.0005000000237487257,0.0005000000237487257
12,-0.00037978728908895506,10.522381365663444,-8.651488124654279e-05,-0.000985773294039638,0.00010226552429078856,0.0002482921991031617,0.0002032691554632038,0.0004083892854396254,0.00011534827353898436,0.00026616209652274847,0.020681299996795133,0.0,0.0,0.00015683044330216944,0.0001090026496017555,-8.0018161450847e-05,-0.00012701958715882343,0.00015181805465137486,0.0005000000237487257,0.0005000000237487257
13,0.002588561138511979,-26.724595568374003,0.002672051608937776,0.002198583085846353,0.0022293908127016342,0.0008466453873552382,0.0005700875772163272,0.001456051249988377,0.0010756425326690078,0.0002848001604434103,0.02036470000166446,0.0,0.0,0.00015683044330216944,0.0001090026496017555,-8.0018161450847e-05,-0.00012701958715882343,0.00015181805465137486,0.0005000000237487257,0.0005000000237487257
14,9.161057436015723e-05,-3.401527888923699,0.00030042234487328374,0.000334854713283082,-0.0008725385405647186,0.00023358709586318582,-0.0004439585900399834,0.00013630354078486562,0.00030556204728782177,4.85242489958182e-05,0.019094199989922345,0.0,0.0,0.00015683044330216944,0.0001090026496017555,-8.0018161450847e-05,-0.00012701958715882343,0.00015181805465137486,0.0005000000237487257,0.0005000000237487257
15,0.00039463820986395114,-6.849385208407307,-0.00019254254755794462,0.0007582484092616029,-0.0011144793121568943,0.00038128378218971193,-0.000606683490332216,-0.0004985022242181003,0.00041418024920858443,5.76914862904232e-06,0.020687600001110695,0.0,0.0,0.00015683044330216944,0.0001090026496017555,-8.0018161450847e-05,-0.00012701958715882343,0.00015181805465137486,0.0005000000237487257,0.0005000000237487257
16,-5.325870572503569e-05,1.281393535077189,0.000367051932772962,0.00012106905236756522,0.0003688320781972799,0.00022053105931263417,0.00018638544133864343,0.0004148265579715371,0.00016087785479612648,0.00012003436859231442,0.015706799997133203,0.0,0.0,0.00015683044330216944,0.0001090026496017555,-8.0018161450847e-05,-0.00012701958715882343,0.00015181805465137486,0.0005000000237487257,0.0005000000237487257
17,-6.0444500807457935e-05,1.2292918144001355,-5.841646829880774e-05,-0.00010726277358059398,6.223603989438107e-05,8.293402061099187e-05,4.763026663567871e-05,-2.405870418442646e-06,0.000162473414093256,0.00011922652629436925,0.018405200011329725,0.0,0.0,8.293402061099187e-05,0.0001090026496017555,-8.0018161450847e-05,-0.00012701958715882343,0.00015181805465137486,0.0005000000237487257,0.0005000000237487257
18,0.0001748723920097802,4.763528848743195,-0.001022786640817226,0.00042706942920327896,-0.001133765839445583,0.00036141957389190793,-0.0004374998388811946,-0.0007783375331200659,5.548867557081394e-05,0.00017435224435757846,0.019188099991879426,0.0,0.0,8.293402061099187e-05,0.0001090026496017555,-8.0018161450847e-05,-0.00012701958715882343,0.00015181805465137486,0.0005000000237487257,0.0005000000237487257
19,-0.00025607424594729786,6.6383538361348755,-0.0002479467104876658,-0.0006297887058676983,6.887310491921115e-05,0.00010140698577743024,0.00013148572179488838,6.549436511704698e-05,4.696924861491425e-06,0.00020395094179548323,0.02438419999089092,0.0,0.0,8.293402061099187e-05,0.0001090026496017555,-8.0018161450847e-05,-0.00012701958715882343,0.00015181805465137486,0.0005000000237487257,0.0005000000237487257
20,-0.0005895294432496386,16.378051789207554,0.0033555901332473943,-0.0016128113977969304,-0.0018007301844523136,0.0013164874399080873,-0.0005695584695786238,0.004050462506711483,0.0002837995416484773,0.00036212935810908675,0.022197099999175407,0.0,0.0,8.293402061099187e-05,0.0001090026496017555,-8.0018161450847e-05,-0.00012701958715882343,0.00015181805465137486,0.0005000000237487257,0.0005000000237487257
21,-0.0003309922170203533,8.04043823614354,-0.00010964671926050211,-0.0007183646347529622,0.00011182288114157729,0.0001767994835972786,0.00017142691649496555,0.00026690735830925405,4.2588089854689315e-05,0.00022627560247201473,0.020564599995850585,0.0,0.0,8.293402061099187e-05,0.0001090026496017555,-8.0018161450847e-05,-0.00012701958715882343,0.00015181805465137486,0.0005000000237487257,0.0005000000237487257
22,0.00011206230278148462,2.600349827565985,-0.00046024104736799783,0.00024389529511296797,0.00046422036499516847,0.00021030222706031054,0.0002492187195457518,-0.00033077114494517446,0.00012071797391399741,0.0001405010698363185,0.01992160000372678,0.0,0.0,8.293402061099187e-05,0.0001090026496017555,-8.0018161450847e-05,-0.00012701958715882343,0.00015181805465137486,0.0005000000237487257,0.0005000000237487257
23,0.00030049026867840596,7.859280423375389,0.00010749081080153465,0.0006080446956026901,-0.0001809705266142821,0.00019191598403267562,3.69970548490528e-05,0.00046995244338177145,3.729539821506478e-05,0.00022341904696077108,0.02084530000865925,0.0,0.0,8.293402061099187e-05,0.0001090026496017555,-8.0018161450847e-05,-0.00012701958715882343,0.00015181805465137486,0.0005000000237487257,0.0005000000237487257
24,-0.0008047622441823654,23.035020671627453,-0.0031665622019501093,0.0013591623742486908,0.0006893839464068003,0.0008901056135073304,0.0006429078639484942,-0.001973627135157585,0.00046936137368902564,0.00047452616854570806,0.0247903999988921,0.0,0.0,8.293402061099187e-05,0.0001090026496017555,-8.0018161450847e-05,-0.00012701958715882343,0.00015181805465137486,0.0005000000237487257,0.0005000000237487257
25,-0.00013960067183258683,-1.355520459913396,0.0007250651458495248,0.00048715418844964977,0.006,0.0009111874387599528,0.002680219244211912,0.000643048551864922,0.00024194506113417447,7.953694148454815e-05,0.026155900006415322,0.0,0.0,8.293402061099187e-05,0.0001090026496017555,-8.0018161450847e-05,-0.00012701958715882343,0.00015181805465137486,0.0005000000237487257,0.0005000000237487257
26,-4.177312410708587e-05,-3.774103710787778,-0.00015300674468475564,0.0003320927752295956,0.00016348413565999204,0.0001747973437886685,1.6475349184474908e-05,-0.0003225704422220588,0.00031722296262159944,4.2920564737869427e-05,0.021000699998694472,0.0,0.0,8.293402061099187e-05,0.0001090026496017555,-8.0018161450847e-05,-0.00012701958715882343,0.00015181805465137486,0.0005000000237487257,0.0005000000237487257
27,6.256103857438356e-05,-0.635587059372069,-0.00013907749999038455,6.281775629798271e-05,0.0002153641431527136,0.0001412662968505174,8.815993351163343e-05,-0.00016666042210999876,0.00021970545640215278,9.05394263099879e-05,0.021900299994740635,0.0,0.0,8.293402061099187e-05,0.0001090026496017555,-8.0018161450847e-05,-0.00012701958715882343,0.00015181805465137486,0.0005000000237487257,0.0005000000237487257
28,-0.00022952575205560416,6.235366660160074,-0.00016429953409452186,-0.0005957461129647196,-4.64416017248898e-05,0.0001028451370075345,7.364279008470476e-05,0.00012799646356143057,1.2179022633063141e-05,0.00019756228721234947,0.02009590000670869,0.0,0.0,8.293402061099187e-05,0.0001090026496017555,-8.0018161450847e-05,-0.00012701958715882343,0.00015181805465137486,0.0005000000237487257,0.0005000000237487257
29,-9.757682726978194e-05,-2.507548839032362,0.0014243446200988468,-0.00021293728021172406,-0.0012279887049015984,0.0005505855660885572,-0.0005900893011130393,0.0012725283158943057,0.00027770467568188906,6.202003714861348e-05,0.02316399999835994,0.0,0.0,8.293402061099187e-05,0.0001090026496017555,-8.0018161450847e-05,-0.00012701958715882343,0.00015181805465137486,0.0005000000237487257,0.0005000000237487257
30,0.000456974382963502,-7.540092829742834,-0.0006098838615506327,0.0007642781542857356,-0.0006005895921848783,0.0004432259011082351,-0.0003863274469040334,-0.0009359850664623082,0.0004361568426247686,1.4434303921007086e-05,0.028192399986437522,0.0,0.0,8.293402061099187e-05,0.0001090026496017555,-8.0018161450847e-05,-0.00012701958715882343,0.00015181805465137486,0.0005000000237487257,0.0005000000237487257
31,-0.0048654685258541575,-30.0,-0.0029411552860043834,-0.0024652527020548004,-0.0018941976403628992,0.0017523412825539708,-0.0013425471261143684,-0.004146760795265436,0.0011916669318452477,0.00032839021878317,0.017710399988573045,0.0,0.0,8.293402061099187e-05,0.0001090026496017555,-8.0018161450847e-05,-0.00012701958715882343,0.00015181805465137486,0.0005000000237487257,0.0005000000237487257
32,0.0004138351757032385,-7.827634572192879,2.845464044217081e-05,0.001045104314678474,2.5869064665223337e-05,0.00022477546008303761,-0.00010896807361859828,-0.0003262936952523887,0.00044532367610372603,1.851635352068115e-05,0.017959000004339032,0.0,0.0,8.293402061099187e-05,0.0001090026496017555,-8.0018161450847e-05,-0.00012701958715882343,0.00015181805465137486,0.0005000000237487257,0.0005000000237487257
33,-0.00038826465122985247,7.5392212100043725,0.005969831010649284,-0.003058458866589247,-0.005970090369146258,0.0022472501732409,-0.0025727555621415377,0.006170134991407394,2.7865811716765165e-05,0.00021824419673066586,0.01851120000355877,0.0,0.0,8.293402061099187e-05,0.0001090026496017555,-8.0018161450847e-05,-0.00012701958715882343,0.00015181805465137486,0.0005000000237487257,0.0005000000237487257
34,0.0003163072908409709,-8.46960708297061,0.0027087137583870686,0.0009135855598897078,-0.0015120688577108469,0.0008909036405384541,-0.0008112111245281994,0.0022587445564568043,0.00046585555537603796,2.780324030027259e-05,0.02619619999313727,0.0,0.0,8.293402061099187e-05,0.0001090026496017555,-8.0018161450847e-05,-0.00012701958715882343,0.00015181805465137486,0.0005000000237487257,0.0005000000237487257
35,-5.3696090995718124e-05,2.1704895579454635,-0.00015046212764582845,0.00017469163099572262,-0.00014397036511348173,8.679823076818138e-05,-3.0941126169636846e-05,-4.86574208480306e-05,0.00013378140283748507,0.0001338129659416154,0.02104269999836106,0.0,0.0,8.293402061099187e-05,0.0001090026496017555,-8.0018161450847e-05,-0.00012701958715882343,0.00015181805465137486,0.0005000000237487257,0.0005000000237487257
36,2.905932670484738e-05,0.6118059733940577,-1.9573030045026814e-05,5.7421913024281726e-05,-1.5321153330303035e-05,7.53631247789599e-05,3.3605688258830924e-06,7.030748747638427e-06,0.00018136149446945637,0.00010969967843266204,0.029035699990345165,0.0,0.0,7.53631247789599e-05,0.0001090026496017555,-8.0018161450847e-05,-0.00012701958715882343,0.00015181805465137486,0.0005000000237487257,0.0005000000237487257
37,-3.746138457773642e-05,-0.9176218526569649,3.3804369385539846e-05,-8.97926921063955e-05,3.8552484310217675e-05,8.247284858953208e-05,4.282148438505828e-06,-1.0972804375342093e-05,0.00022841535974293947,8.622107998235151e-05,0.018922700008261018,0.0,0.0,7.53631247789599e-05,0.0001090026496017555,-8.0018161450847e-05,-0.00012701958715882343,0.00015181805465137486,0.0005000000237487257,0.0005000000237487257
38,0.0018157293783624625,-20.700045344730373,-0.005135537067711715,0.0025674635714090306,0.0003977739006380516,0.00178356165997684,-0.00015152397099882364,-0.005911536049097776,0.0008686801884323359,0.00020250641682650894,0.03086250000342261,0.0,0.0,7.53631247789599e-05,0.0001090026496017555,-8.0018161450847e-05,-0.00012701958715882343,0.00015181805465137486,0.0005000000237487257,0.0005000000237487257
39,-0.0001463420936795083,3.4687697596654163,0.0011633648230262238,-0.0003171281365577942,-0.0013550884362070548,0.0005243890918791294,-0.0005564249586313963,0.0012926480267196894,9.44497442105785e-05,0.00015403368161059916,0.016003600001567975,0.0,0.0,7.53631247789599e-05,0.0001090026496017555,-8.0018161450847e-05,-0.00012701958715882343,0.00015181805465137486,0.0005000000237487257,0.0005000000237487257
40,-0.0005651898938181779,16.648219029067292,0.005358065430639536,-0.0022112823534244236,-0.005358065430639536,0.0022101823706179857,-0.0021665547974407673,0.0060161082074046135,0.0002914551296271384,0.00036661128979176283,0.017215200001373887,0.0,0.0,7.53631247789599e-05,0.0001090026496017555,-8.0018161450847e-05,-0.00012701958715882343,0.00015181805465137486,0.0005000000237487257,0.0005000000237487257
41,-0.00039081860270531976,10.80231028945719,0.0002631634989935364,0.0010007545726221797,-0.00028468254756287267,0.0002975613169837743,3.316123547847383e-05,0.0007628431776538491,0.00012352042540442199,0.0002707204257603735,0.12056950000987854,0.0,0.0,7.53631247789599e-05,0.0001090026496017555,-8.0018161450847e-05,-0.00012701958715882343,0.00015181805465137486,0.0005000000237487257,0.0005000000237487257
42,0.0010180327429702173,-11.01014968624506,0.00029350285201495117,0.0012573296716813422,-0.00037887607437767665,0.0002903646673075855,-0.0003418323176447302,-0.00020717950246762484,0.0005476278602145612,6.481895252363756e-05,0.024034099988057278,0.0,0.0,7.53631247789599e-05,0.0001090026496017555,-8.0018161450847e-05,-0.00012701958715882343,0.00015181805465137486,0.0005000000237487257,0.0005000000237487257
43,-3.849190263436651e-05,0.9413339722836113,-3.172736513223333e-05,8.868110031769107e-05,-2.1488657950460538e-05,7.549643487436697e-05,5.587410669249948e-06,1.0344191650801804e-05,0.00017127339378930628,0.00011478074884507805,0.02254720000200905,0.0,0.0,7.53631247789599e-05,0.0001090026496017555,-8.0018161450847e-05,-0.00012701958715882343,0.00015181805465137486,0.0005000000237487257,0.0005000000237487257
44,-0.00044928489632253956,12.956744371795569,0.002272174082270491,-0.009383828351691104,0.0022874737943981943,0.001134715392254293,0.0012217621551826596,0.0028255493380129337,0.0001859438489191234,0.00030560631421394646,0.020460600004298612,0.0,0.0,7.53631247789599e-05,0.0001090026496017555,-8.0018161450847e-05,-0.00012701958715882343,0.00015181805465137486,0.0005000000237487257,0.0005000000237487257
45,-0.00013557778038989475,4.800217943083938,-7.800516002626891e-06,0.00039733808066899564,9.931265683121232e-06,0.00013001356273889542,7.771040691295639e-05,0.00021302173263393342,5.4401458328356966e-05,0.00017492067127022892,0.017325599998002872,0.0,0.0,7.53631247789599e-05,0.0001090026496017555,-8.0018161450847e-05,-0.00012701958715882343,0.00015181805465137486,0.0005000000237487257,0.0005000000237487257
46,-0.00022419868423261888,5.577113790068013,5.245405312479557e-06,-0.0006221011813474342,-2.520215879509053e-06,0.00014108658069744706,8.366194379050285e-05,0.0002622604079078883,3.1272655178327113e-05,0.00018715133774094284,0.021169699990423396,0.0,0.0,7.53631247789599e-05,0.0001090026496017555,-8.0018161450847e-05,-0.00012701958715882343,0.00015181805465137486,0.0005000000237487257,0.0005000000237487257
47,-0.00016546345107599207,-3.5242310509437775,-4.170994054396445e-05,-0.00038849349718219847,-3.3283282353872724e-05,0.0001567672152305022,-6.819005648139864e-05,-0.000202784183784388,0.0003094265121035278,4.666812310460955e-05,0.022504799999296665,0.0,0.0,7.53631247789599e-05,0.0001090026496017555,-8.0018161450847e-05,-0.00012701958715882343,0.00015181805465137486,0.0005000000237487257,0.0005000000237487257
48,-0.00018142593123083296,4.099871215119927,-2.197531328175844e-05,-0.000409361100778337,-1.024555879186119e-05,0.00011598743731155992,5.819677244289778e-05,0.0001664118462940678,7.542993989773095e-05,0.00016391118697356433,0.026944400000502355,0.0,0.0,7.53631247789599e-05,0.0001090026496017555,-8.0018161450847e-05,-0.00012701958715882343,0.00015181805465137486,0.0005000000237487257,0.0005000000237487257
49,-8.036018335606732e-05,-2.622798079227879,-0.002077452153075369,-1.925445938853151e-05,0.0018876948997382397,0.0008246723446063697,0.0008101888233795762,-0.0021469369530677795,0.0002812871534842998,6.02764448558446e-05,0.01943839999148622,0.0,0.0,7.53631247789599e-05,0.0001090026496017555,-8.0018161450847e-05,-0.00012701958715882343,0.00015181805465137486,0.0005000000237487257,0.0005000000237487257
50,-0.00011111184061703976,-2.408169477239592,-4.839444545605004e-08,-0.00023020619445850816,5.2023441552150595e-06,0.00012087657523807138,-3.3620770409470424e-05,-0.00011174588871654123,0.0002746140235103667,6.352561467792839e-05,0.017019000006257556,0.0,0.0,7.53631247789599e-05,0.0001090026496017555,-8.0018161450847e-05,-0.00012701958715882343,0.00015181805465137486,0.0005000000237487257,0.0005000000237487257
51,0.0006330487793821721,-11.091693780639508,5.68547113308366e-05,0.0011334722219817877,-4.843866723610481e-05,0.0003130498807877302,-0.0001944448595168069,-0.00044144614366814494,0.0005503002321347594,6.600836059078574e-05,0.020250100002158433,0.0,0.0,7.53631247789599e-05,0.0001090026496017555,-8.0018161450847e-05,-0.00012701958715882343,0.00015181805465137486,0.0005000000237487257,0.0005000000237487257
52,0.0005478182234827408,-8.444535855906617,6.230574066778893e-07,0.0007251899899009035,5.8261257334435844e-06,0.0002502095594536513,-0.00012775987852364779,-0.0003805983578786254,0.0004650437622331083,2.7436186428531073e-05,0.022593999994569458,0.0,0.0,7.53631247789599e-05,0.0001090026496017555,-8.0018161450847e-05,-0.00012701958715882343,0.00015181805465137486,0.0005000000237487257,0.0005000000237487257
53,-2.011839353053559e-05,1.0944795614705245,-0.0003013643263766929,-8.04910183081558e-05,0.0003049404346129214,0.00017100900004152209,0.00015480423462577164,-0.00024549587396904826,0.00016659147513564676,0.00011714445281540975,0.016829200001666322,0.0,0.0,7.53631247789599e-05,0.0001090026496017555,-8.0018161450847e-05,-0.00012701958715882343,0.00015181805465137486,0.0005000000237487257,0.0005000000237487257
54,0.0011393929000848072,-21.7975015314684,-0.0013752377586909467,0.002345575541931827,-0.0013737366848555002,0.001095292391255498,-0.0009671869920566678,-0.002290254458785057,0.0009060405427590013,0.00021768729493487626,0.021395199990365654,0.0,0.0,7.53631247789599e-05,0.0001090026496017555,-8.0018161450847e-05,-0.00012701958715882343,0.00015181805465137486,0.0005000000237487257,0.0005000000237487257
55,-5.4211516134544846e-05,-1.3241295272492226,4.750003498397418e-05,-0.0001495561775394486,-2.9547449391978796e-05,9.243362001143396e-05,-3.259042205172591e-05,-1.6149762814166024e-05,0.0002409817825537175,8.001249807421118e-05,0.02026760000444483,0.0,0.0,7.53631247789599e-05,0.0001090026496017555,-8.0018161450847e-05,-0.00012701958715882343,0.00015181805465137486,0.0005000000237487257,0.0005000000237487257
56,0.0005893266226167547,-9.697106405590917,-0.0015574676451096722,-0.0008952920672548096,0.001513642443412434,0.0007591040921397507,0.0005308294785209,-0.00195457530207932,0.0005053046625107527,4.5707085519097745e-05,0.017368999993777834,0.0,0.0,7.53631247789599e-05,0.0001090026496017555,-8.0018161450847e-05,-0.00012701958715882343,0.00015181805465137486,0.0005000000237487257,0.0005000000237487257
57,6.184245043141855e-05,1.3514628574457235,8.207956237807347e-05,-0.00013256015394165718,-7.678229498419e-05,0.00010828500671777874,-1.3077720723231323e-05,0.00014020674279890954,0.00015873726806603372,0.00012111829710192978,0.020704900001874194,0.0,0.0,7.53631247789599e-05,0.0001090026496017555,-8.0018161450847e-05,-0.00012701958715882343,0.00015181805465137486,0.0005000000237487257,0.0005000000237487257
58,-0.000209836260324692,-4.330922572446124,0.0009772960346257902,-0.00045867963769050384,-0.001400809616476328,0.0004549628356471658,-0.0006961038452573121,0.0007544635445810854,0.00033470566268078983,3.457841739873402e-05,0.017413900000974536,0.0,0.0,7.53631247789599e-05,0.0001090026496017555,-8.0018161450847e-05,-0.00012701958715882343,0.00015181805465137486,0.0005000000237487257,0.0005000000237487257
59,0.0001958310764142238,-8.016903184684509,0.0003279520678946494,7.218210971800292e-05,0.0003651400857337182,0.00013899047917220742,4.0712315239943564e-05,-4.259746492607519e-05,0.0004514069587457925,2.1245161406113766e-05,0.02791399999114219,0.0,0.0,7.53631247789599e-05,0.0001090026496017555,-8.0018161450847e-05,-0.00012701958715882343,0.00015181805465137486,0.0005000000237487257,0.0005000000237487257
60,0.000736923040714056,-15.972675226758918,-0.0014016830458477947,0.0016998472537010896,-0.001576149402268908,0.0009701466769911349,-0.0009612346766516566,-0.002072892850264907,0.0007103115203790367,0.0001361476897727698,0.03081209999800194,0.0,0.0,7.53631247789599e-05,0.0001090026496017555,-8.0018161450847e-05,-0.00012701958715882343,0.00015181805465137486,0.0005000000237487257,0.0005000000237487257
61,0.00010649645633050128,-2.2470087697753973,-0.0004388301042946173,0.00024836866413136395,-0.0004278627975724361,0.00027346363640390337,-0.00022602012904826552,-0.0005322734941728413,0.0002695833391044289,6.597760511795059e-05,0.019809999997960404,0.0,0.0,7.53631247789599e-05,0.0001090026496017555,-8.0018161450847e-05,-0.00012701958715882343,0.00015181805465137486,0.0005000000237487257,0.0005000000237487257
62,-7.5462883809042e-05,1.8156529890427622,0.0001792236681805774,-0.0001757756907173686,0.00018753100978209436,0.00016053537547122687,0.00011288298264844343,0.0002563688321970403,0.00014458679652307183,0.00012830289779230952,0.019771699997363612,0.0,0.0,7.53631247789599e-05,0.0001090026496017555,-8.0018161450847e-05,-0.00012701958715882343,0.00015181805465137486,0.0005000000237487257,0.0005000000237487257
63,-0.00012138649737532381,2.236045702479417,-0.0003633094008566635,-0.00034223781545685087,0.00037138709973144553,0.00018043034651782364,0.00020196322293486446,-0.0002531349309720099,0.00013179873349145055,0.00013482449867296964,0.028811900003347546,0.0,0.0,7.53631247789599e-05,0.0001090026496017555,-8.0018161450847e-05,-0.00012701958715882343,0.00015181805465137486,0.0005000000237487257,0.0005000000237487257
64,-0.00010625013851029058,2.3783249245691342,9.628398928879173e-07,-0.0002480479924738762,9.893639358621493e-06,0.00010364130866946653,4.143416663282551e-05,0.00010862057388294488,0.00012747349683195353,0.00013703698641620576,0.021846999996341765,0.0,0.0,7.53631247789599e-05,0.0001090026496017555,-8.0018161450847e-05,-0.00012701958715882343,0.00015181805465137486,0.0005000000237487257,0.0005000000237487257
65,-0.000393543033964204,10.28502319228624,-6.053059250204928e-05,-0.0014759894323799494,6.337629603671714e-05,0.00024384069547522813,0.00018233913579024374,0.00042228869278915226,0.00010841589391930029,0.0002623190521262586,0.01985959999728948,0.0,0.0,7.53631247789599e-05,0.0001090026496017555,-8.0018161450847e-05,-0.00012701958715882343,0.00015181805465137486,0.0005000000237487257,0.0005000000237487257
66,5.733995821367299e-05,0.5526492565058162,-3.840418518953604e-05,-0.0002759464016009592,4.505806196671827e-05,8.391150186071172e-05,2.9635326427523978e-05,-1.4045779607840814e-05,0.00018317905778530985,0.00010878583998419344,0.03153839999868069,0.0,0.0,7.53631247789599e-05,0.0001090026496017555,-8.0018161450847e-05,-0.00012701958715882343,0.00015181805465137486,0.0005000000237487257,0.0005000000237487257
67,-0.0021125293297446775,-6.43422076601655,0.005789245862622557,-0.0029455253287280084,-0.005846800105130296,0.0021220631897449493,-0.002729677828028798,0.005351946223527193,0.00040123992948792875,5.3885651141172275e-06,0.030423400006839074,0.0,0.0,7.53631247789599e-05,0.0001090026496017555,-8.0018161450847e-05,-0.00012701958715882343,0.00015181805465137486,0.0005000000237487257,0.0005000000237487257
68,-0.00023123642582112481,4.682564705253076,3.485376420018731e-05,-0.0004469781271948583,4.497047275258695e-05,0.0001429582480341196,9.173583384836093e-05,0.00024910146021284163,5.7937668316299096e-05,0.00017305802612099797,0.02969590001157485,0.0,0.0,7.53631247789599e-05,0.0001090026496017555,-8.0018161450847e-05,-0.00012701958715882343,0.00015181805465137486,0.0005000000237487257,0.0005000000237487257
69,0.00017271950251244135,0.9539522141112906,-0.0007669480805762455,0.00016895565964324412,-0.0007535648505785954,0.00032886076951399446,-0.0003236562479287386,-0.0007059285417199135,0.0001708771160338074,0.00011498116509756073,0.030280999999376945,0.0,0.0,7.53631247789599e-05,0.0001090026496017555,-8.0018161450847e-05,-0.00012701958715882343,0.00015181805465137486,0.0005000000237487257,0.0005000000237487257
